Fecha,APP ID,Game Name,Device,Total Registered Members,Total Verified Members,Newly Registered Members,Newly Verified Members,Newly Unregistered Members,Descargas,DAU,ARPDAU,Charged UU,Oro_Gastado,ARPU,ARPPU,Complimentary Gold Spent,Ingresos_USD,Oro_Gastado_USD,Juego
2025-09-14,50784,Eros Fantasy,TOTAL,561718,226058,96,56,0,136,1746,8.85,6,15445,0.03,2574.17,0,154.45,154.45,Proyecto Aurora
2025-09-15,50784,Eros Fantasy,TOTAL,561797,226113,79,55,0,115,1702,14.33,7,24396,0.04,3485.14,0,243.96,243.96,Proyecto Aurora
2025-09-16,50784,Eros Fantasy,TOTAL,561879,226174,82,61,0,116,1717,25.56,13,43889,0.08,3376.08,0,438.89,438.89,Proyecto Aurora
2025-09-17,50784,Eros Fantasy,TOTAL,561942,226218,63,44,0,106,1642,12.97,9,21298,0.04,2366.44,0,212.98,212.98,Proyecto Aurora
2025-09-18,50784,Eros Fantasy,TOTAL,562102,226333,160,115,0,326,1732,46.27,15,80148,0.14,5343.2,0,801.48,801.48,Proyecto Aurora
2025-09-19,50784,Eros Fantasy,TOTAL,562195,226403,93,70,0,348,1676,50.57,33,84750,0.15,2568.18,0,847.5,847.5,Proyecto Aurora
2025-09-20,50784,Eros Fantasy,TOTAL,562346,226508,152,105,1,258,1731,18.52,23,32050,0.06,1393.48,0,320.5,320.5,Proyecto Aurora
2025-09-21,50784,Eros Fantasy,TOTAL,562497,226612,151,104,0,177,1741,19.87,20,34600,0.06,1730.0,0,346.0,346.0,Proyecto Aurora
2025-09-22,50784,Eros Fantasy,TOTAL,562591,226675,94,63,0,133,1710,6.05,10,10349,0.02,1034.9,0,103.49,103.49,Proyecto Aurora
2025-09-23,50784,Eros Fantasy,TOTAL,562675,226739,84,64,0,117,1683,14.74,14,24800,0.04,1771.43,0,248.0,248.0,Proyecto Aurora
2025-09-24,50784,Eros Fantasy,TOTAL,562746,226795,71,56,0,113,1625,4.8,8,7800,0.01,975.0,0,78.0,78.0,Proyecto Aurora
2025-09-25,50784,Eros Fantasy,TOTAL,562809,226841,63,46,0,107,1639,24.28,20,39800,0.07,1990.0,0,398.0,398.0,Proyecto Aurora
2025-09-26,50784,Eros Fantasy,TOTAL,562959,226945,150,104,0,343,1722,116.48,41,200580,0.36,4892.2,0,2005.8,2005.8,Proyecto Aurora
2025-09-27,50784,Eros Fantasy,TOTAL,563167,227077,208,132,0,310,1787,26.21,21,46845,0.08,2230.71,0,468.45,468.45,Proyecto Aurora
2025-09-28,50784,Eros Fantasy,TOTAL,563284,227160,117,83,0,132,1691,22.67,15,38339,0.07,2555.93,0,383.39,383.39,Proyecto Aurora
2025-09-29,50784,Eros Fantasy,TOTAL,563415,227250,131,90,0,132,1740,7.3,10,12695,0.02,1269.5,0,126.95,126.95,Proyecto Aurora
2025-09-30,50784,Eros Fantasy,TOTAL,563522,227325,107,75,0,127,1646,18.34,18,30194,0.05,1677.44,0,301.94,301.94,Proyecto Aurora
2025-10-01,50784,Eros Fantasy,TOTAL,563580,227366,58,41,0,103,1578,15.46,10,24388,0.04,2438.8,0,243.88,243.88,Proyecto Aurora
2025-10-02,50784,Eros Fantasy,TOTAL,563651,227419,71,53,0,203,1616,6.96,5,11250,0.02,2250.0,0,112.5,112.5,Proyecto Aurora
2025-10-03,50784,Eros Fantasy,TOTAL,563738,227483,88,64,1,311,1621,31.61,32,51238,0.09,1601.19,0,512.38,512.38,Proyecto Aurora
2025-10-04,50784,Eros Fantasy,TOTAL,563842,227545,105,62,1,179,1614,22.3,31,35996,0.06,1161.16,0,359.96,359.96,Proyecto Aurora
2025-10-05,50784,Eros Fantasy,TOTAL,563924,227599,82,54,0,151,1632,12.34,15,20146,0.04,1343.07,0,201.46,201.46,Proyecto Aurora
2025-10-06,50784,Eros Fantasy,TOTAL,563983,227637,59,38,0,305,1607,10.67,16,17146,0.03,1071.63,0,171.46,171.46,Proyecto Aurora
2025-10-07,50784,Eros Fantasy,TOTAL,564037,227678,54,41,0,143,1576,12.56,12,19796,0.04,1649.67,0,197.96,197.96,Proyecto Aurora
2025-10-08,50784,Eros Fantasy,TOTAL,564118,227741,81,63,0,132,1587,13.79,15,21892,0.04,1459.47,0,218.92,218.92,Proyecto Aurora
2025-10-09,50784,Eros Fantasy,TOTAL,564165,227778,49,37,2,205,1539,10.69,12,16449,0.03,1370.75,0,164.49,164.49,Proyecto Aurora
2025-10-10,50784,Eros Fantasy,TOTAL,564228,227822,63,44,0,208,1564,59.87,33,93644,0.17,2837.7,0,936.44,936.44,Proyecto Aurora
2025-10-11,50784,Eros Fantasy,TOTAL,564316,227882,88,60,0,181,1586,40.94,16,64938,0.12,4058.63,0,649.38,649.38,Proyecto Aurora
2025-10-12,50784,Eros Fantasy,TOTAL,564393,227936,77,54,0,138,1612,17.93,14,28898,0.05,2064.14,0,288.98,288.98,Proyecto Aurora
2025-10-13,50784,Eros Fantasy,TOTAL,564451,227974,58,38,0,111,1596,24.49,14,39081,0.07,2791.5,0,390.81,390.81,Proyecto Aurora
2025-10-14,50784,Eros Fantasy,TOTAL,564501,228009,50,35,0,110,1591,14.64,11,23298,0.04,2118.0,0,232.98,232.98,Proyecto Aurora
2025-10-15,50784,Eros Fantasy,TOTAL,564560,228054,59,45,0,106,1565,15.65,8,24489,0.04,3061.13,0,244.89,244.89,Proyecto Aurora
2025-10-16,50784,Eros Fantasy,TOTAL,564603,228083,43,29,0,101,1569,10.74,8,16845,0.03,2105.63,0,168.45,168.45,Proyecto Aurora
2025-10-17,50784,Eros Fantasy,TOTAL,564649,228117,46,34,0,217,1580,49.4,17,78050,0.14,4591.18,0,780.5,780.5,Proyecto Aurora
2025-10-18,50784,Eros Fantasy,TOTAL,564774,228202,126,85,1,274,1625,35.66,22,57948,0.1,2634.0,0,579.48,579.48,Proyecto Aurora
2025-10-19,50784,Eros Fantasy,TOTAL,564863,228260,89,58,0,179,1594,19.38,15,30898,0.05,2059.87,0,308.98,308.98,Proyecto Aurora
2025-10-20,50784,Eros Fantasy,TOTAL,564939,228313,76,53,0,127,1628,16.77,16,27300,0.05,1706.25,0,273.0,273.0,Proyecto Aurora
2025-10-21,50784,Eros Fantasy,TOTAL,564999,228352,60,39,0,114,1620,29.91,20,48449,0.09,2422.45,0,484.49,484.49,Proyecto Aurora
2025-10-22,50784,Eros Fantasy,TOTAL,565049,228386,50,34,0,98,1561,6.44,6,10050,0.02,1675.0,0,100.5,100.5,Proyecto Aurora
2025-10-23,50784,Eros Fantasy,TOTAL,565116,228435,67,49,0,105,1579,24.73,7,39050,0.07,5578.57,0,390.5,390.5,Proyecto Aurora
2025-10-24,50784,Eros Fantasy,TOTAL,565390,228611,274,176,0,529,1807,171.87,42,310575,0.55,7394.64,1000,3105.75,3105.75,Proyecto Aurora
2025-10-25,50784,Eros Fantasy,TOTAL,566249,229146,859,535,0,1162,2364,83.6,42,197625,0.35,4705.36,5000,1976.25,1976.25,Proyecto Aurora
2025-10-26,50784,Eros Fantasy,TOTAL,566459,229275,211,129,1,277,1916,34.46,38,66031,0.12,1737.66,0,660.31,660.31,Proyecto Aurora
2025-10-27,50784,Eros Fantasy,TOTAL,566612,229371,154,96,1,228,1880,41.69,17,78380,0.14,4610.59,0,783.8,783.8,Proyecto Aurora
2025-10-28,50784,Eros Fantasy,TOTAL,566936,229591,324,220,0,404,1995,31.22,29,62292,0.11,2148.0,0,622.92,622.92,Proyecto Aurora
2025-10-29,50784,Eros Fantasy,TOTAL,567081,229683,146,92,1,170,1820,25.95,18,47238,0.08,2624.33,0,472.38,472.38,Proyecto Aurora
2025-10-30,50784,Eros Fantasy,TOTAL,567251,229799,170,116,0,209,1863,64.02,36,119274,0.21,3313.17,3000,1192.74,1192.74,Proyecto Aurora
2025-10-31,50784,Eros Fantasy,TOTAL,567427,229915,176,116,0,367,1807,55.86,20,100934,0.18,5046.7,0,1009.34,1009.34,Proyecto Aurora
2025-11-01,50784,Eros Fantasy,TOTAL,567545,229993,118,78,0,285,1726,30.36,25,52393,0.09,2095.72,0,523.93,523.93,Proyecto Aurora
2025-11-02,50784,Eros Fantasy,TOTAL,567680,230071,135,78,0,249,1758,25.05,17,44046,0.08,2590.94,0,440.46,440.46,Proyecto Aurora
2025-11-03,50784,Eros Fantasy,TOTAL,567839,230178,159,107,0,238,1768,20.67,15,36548,0.06,2436.53,0,365.48,365.48,Proyecto Aurora
2025-11-04,50784,Eros Fantasy,TOTAL,567922,230229,83,51,0,138,1676,8.68,12,14550,0.03,1212.5,0,145.5,145.5,Proyecto Aurora
2025-11-05,50784,Eros Fantasy,TOTAL,568025,230300,104,71,1,160,1685,10.21,13,17197,0.03,1322.85,0,171.97,171.97,Proyecto Aurora
2025-11-06,50784,Eros Fantasy,TOTAL,568186,230397,161,97,0,219,1700,34.76,12,59099,0.1,4924.92,0,590.99,590.99,Proyecto Aurora
2025-11-07,50784,Eros Fantasy,TOTAL,568465,230580,279,183,0,436,1904,52.6,35,100150,0.18,2861.43,0,1001.5,1001.5,Proyecto Aurora
2025-11-08,50784,Eros Fantasy,TOTAL,568856,230845,391,265,0,506,1990,49.9,35,99297,0.17,2837.06,0,992.97,992.97,Proyecto Aurora
2025-11-09,50784,Eros Fantasy,TOTAL,569143,231025,287,180,0,305,1983,21.78,14,43187,0.08,3084.79,0,431.87,431.87,Proyecto Aurora
2025-11-10,50784,Eros Fantasy,TOTAL,569399,231196,256,171,0,266,1957,21.02,13,41133,0.07,3164.08,0,411.33,411.33,Proyecto Aurora
2025-11-11,50784,Eros Fantasy,TOTAL,569527,231285,128,89,0,132,1806,10.79,11,19491,0.03,1771.91,0,194.91,194.91,Proyecto Aurora
2025-11-12,50784,Eros Fantasy,TOTAL,569634,231357,107,72,0,150,1771,2.82,4,4998,0.01,1249.5,0,49.98,49.98,Proyecto Aurora
2025-11-13,50784,Eros Fantasy,TOTAL,569752,231433,118,76,0,157,1275,18.35,7,23396,0.04,3342.29,0,233.96,233.96,Proyecto Aurora
2025-11-14,50784,Eros Fantasy,TOTAL,569838,231495,86,62,0,271,1526,6.62,6,10100,0.02,1683.33,0,101.0,101.0,Proyecto Aurora
2025-11-15,50784,Eros Fantasy,TOTAL,570349,231823,511,328,0,803,2132,114.27,40,243618,0.43,6090.45,0,2436.18,2436.18,Proyecto Aurora
2025-11-16,50784,Eros Fantasy,TOTAL,570509,231914,160,91,0,212,1885,23.31,23,43939,0.08,1910.39,0,439.39,439.39,Proyecto Aurora
2025-11-17,50784,Eros Fantasy,TOTAL,570667,232018,158,104,0,182,1876,11.4,13,21389,0.04,1645.31,0,213.89,213.89,Proyecto Aurora
2025-11-18,50784,Eros Fantasy,TOTAL,570868,232161,202,143,1,205,1897,39.35,22,74656,0.13,3393.45,0,746.56,746.56,Proyecto Aurora
2025-11-19,50784,Eros Fantasy,TOTAL,570996,232248,128,87,0,159,1740,17.57,9,30569,0.05,3396.56,0,305.69,305.69,Proyecto Aurora
2025-11-20,50784,Eros Fantasy,TOTAL,571119,232324,123,76,0,142,1672,40.48,15,67677,0.12,4511.8,0,676.77,676.77,Proyecto Aurora
2025-11-21,50784,Eros Fantasy,TOTAL,571290,232447,171,123,0,173,1727,46.44,19,80198,0.14,4220.95,1000,801.98,801.98,Proyecto Aurora
2025-11-22,50784,Eros Fantasy,TOTAL,571428,232537,138,90,0,146,1670,29.51,15,49284,0.09,3285.6,0,492.84,492.84,Proyecto Aurora
2025-11-23,50784,Eros Fantasy,TOTAL,571555,232622,127,85,0,150,1688,26.83,23,45292,0.08,1969.22,0,452.92,452.92,Proyecto Aurora
2025-11-24,50784,Eros Fantasy,TOTAL,571681,232693,126,71,0,144,1630,19.81,11,32291,0.06,2935.55,0,322.91,322.91,Proyecto Aurora
2025-11-25,50784,Eros Fantasy,TOTAL,571764,232746,83,53,0,90,1588,6.67,9,10590,0.02,1176.67,0,105.9,105.9,Proyecto Aurora
2025-11-26,50784,Eros Fantasy,TOTAL,571888,232822,126,76,2,140,1621,53.52,17,86759,0.15,5103.47,0,867.59,867.59,Proyecto Aurora
2025-11-27,50784,Eros Fantasy,TOTAL,571960,232872,72,50,0,106,1538,33.54,9,51588,0.09,5732.0,0,515.88,515.88,Proyecto Aurora
2025-11-28,50784,Eros Fantasy,TOTAL,572326,233104,366,232,0,656,1867,296.37,46,553315,0.97,12028.59,0,5533.15,5533.15,Proyecto Aurora
2025-11-29,50784,Eros Fantasy,TOTAL,572711,233329,388,225,3,612,1388,145.63,47,202135,0.35,4300.74,0,2021.35,2021.35,Proyecto Aurora
